bg,SIM1,SI,insulin_milliUnit,carbs_milliGramm,SIP1
0.215086306394111,0.00698190364689497,0.0214964155471294,0.333333333333333,0,0.0102364629722331
0.141083061889251,0.0214964155471294,0.0102364629722331,0.111111111111111,0,0.0163958277856475
0.152928835642908,0.0102364629722331,0.0163958277856475,0.111111111111111,0,0.0188461188516568
0.142991221774416,0.0163958277856475,0.0188461188516568,0.0833333333333333,0,0.017938765243589
0.269389911083722,0.0172342773752861,0.0212531994371635,0.333333333333333,0.0831019641240878,0.0320737579860107
0.185602605863192,0.0212531994371635,0.0320737579860107,0,0.0831019641240878,0.0358407100032719
0.119563134700134,0.0320737579860107,0.0358407100032719,0,0.0831019641240878,0.0463234394780717
0.109982755317111,0.0358407100032719,0.0463234394780717,0,0.0831019641240878,0.0458287028053868
0.112718733429286,0.0463234394780717,0.0458287028053868,0,0.0831019641240878,0.0581154857915167
0.133929247784259,0.0458287028053868,0.0581154857915167,0.0833333333333333,0.118420298876825,0.0820575580329021
0.149837133550489,0.0581154857915167,0.0820575580329021,0.0833333333333333,0.259693637887774,0.0769921335942498
0.149837133550489,0.0820575580329021,0.0769921335942498,0.0555555555555555,0.259693637887774,0.106995910441298
0.141371758773625,0.0769921335942498,0.106995910441298,0,0.259693637887774,0.180385457174257
0.204107547065644,0.0161960516996953,0.0215451922929045,0.194444444444444,0.196110247587331,0.0262005512196554
0.1603953723464,0.0215451922929045,0.0262005512196554,0.194444444444444,0.196110247587331,0.0272617834112024
0.140177468269123,0.0262005512196554,0.0272617834112024,0.111111111111111,0.196110247587331,0.0308576687300525
0.139168200915829,0.0272617834112024,0.0308576687300525,0.111111111111111,0.196110247587331,0.0344274406163647
0.142000660907331,0.0308576687300525,0.0344274406163647,0.111111111111111,0.196110247587331,0.037630980113762
0.144833120898834,0.0344274406163647,0.037630980113762,0.111111111111111,0.196110247587331,0.031456841278087
0.154559296879517,0.037630980113762,0.031456841278087,0.111111111111111,0.196110247587331,0.0272862688830671
0.175375363799318,0.031456841278087,0.0272862688830671,0.111111111111111,0.196110247587331,0.0205975832747445
0.196191430719118,0.0272862688830671,0.0205975832747445,0.222222222222222,0.196110247587331,0.0139274658858037
0.217249681348251,0.0205975832747445,0.0139274658858037,0.333333333333333,0.196110247587331,0.0115732252793653
0.238870792616721,0.0139274658858037,0.0115732252793653,0.333333333333333,0.196110247587331,0.0130320802638791
0.258832372838888,0.0115732252793653,0.0130320802638791,0.333333333333333,0.196110247587331,0.0181950593236264
0.250193888630371,0.0130320802638791,0.0181950593236264,0.333333333333333,0.196110247587331,0.0248111970765482
0.21471226927253,0.0181950593236264,0.0248111970765482,0.224074074074074,0.196110247587331,0.0266054136194008
0.17166459585614,0.0248111970765482,0.0266054136194008,0.25,0.196110247587331,0.0315112588724934
0.151516169112462,0.0266054136194008,0.0315112588724934,0.25,0.196110247587331,0.0372156863078973
0.131367742368783,0.0315112588724934,0.0372156863078973,0.111111111111111,0.196110247587331,0.0378439104547075
0.118978227327276,0.0372156863078973,0.0378439104547075,0.111111111111111,0.196110247587331,0.0405070329243012
0.124692839590834,0.0378439104547075,0.0405070329243012,0.111111111111111,0.196110247587331,0.0409136908401101
0.130407451854392,0.0405070329243012,0.0409136908401101,0.141666666666667,0.196110247587331,0.0407077938673987
0.136531772759896,0.0409136908401101,0.0407077938673987,0.111111111111111,0.196110247587331,0.0404664943673908
0.143156848672224,0.0407077938673987,0.0404664943673908,0.111111111111111,0.196110247587331,0.0375221032481776
0.149781924584553,0.0404664943673908,0.0375221032481776,0.166666666666667,0.196110247587331,0.0335507786987933
0.156180353163038,0.0375221032481776,0.0335507786987933,0.166666666666667,0.196110247587331,0.0317215617565137
0.16235213440768,0.0335507786987933,0.0317215617565137,0.166666666666667,0.196110247587331,0.0332176398597296
0.158342381469417,0.0317215617565137,0.0332176398597296,0.166666666666667,0.196110247587331,0.0345888675558011
0.153407034514526,0.0332176398597296,0.0345888675558011,0.166666666666667,0.196110247587331,0.0393223812704004
0.148471687559635,0.0345888675558011,0.0393223812704004,0.138888888888889,0.196110247587331,0.0426461657254921
0.141892870068766,0.0393223812704004,0.0426461657254921,0.138888888888889,0.196110247587331,0.0459812971254082
0.134292435758234,0.0426461657254921,0.0459812971254082,0.138888888888889,0.196110247587331,0.0465575160795849
0.126692001447702,0.0459812971254082,0.0465575160795849,0.0833333333333333,0.196110247587331,0.0440323962430794
0.132575667514682,0.0465575160795849,0.0440323962430794,0.0833333333333333,0.196110247587331,0.0420504160970765
0.14684134192444,0.0440323962430794,0.0420504160970765,0.194444444444444,0.196110247587331,0.04385242685017
0.153760734379627,0.0420504160970765,0.04385242685017,0.111111111111111,0.196110247587331,0.0474914656559085
0.145987562925674,0.04385242685017,0.0474914656559085,0.111111111111111,0.196110247587331,0.0492463275540915
0.138214391471721,0.0474914656559085,0.0492463275540915,0.0833333333333333,0.196110247587331,0.0483340208106857
0.136557253821098,0.0492463275540915,0.0483340208106857,0.0833333333333333,0.196110247587331,0.0478812903112099
0.14407416687547,0.0483340208106857,0.0478812903112099,0.0833333333333333,0.196110247587331,0.0466859244667287
0.151591079929842,0.0478812903112099,0.0466859244667287,0.138888888888889,0.196110247587331,0.0456852946819456
0.153713954557263,0.0466859244667287,0.0456852946819456,0.138888888888889,0.196110247587331,0.0494310364125541
0.14651985371995,0.0456852946819456,0.0494310364125541,0,0.196110247587331,0.0553837797987617
0.139325752882636,0.0494310364125541,0.0553837797987617,0.0833333333333333,0.196110247587331,0.0519006289622011
0.141478252538801,0.0553837797987617,0.0519006289622011,0.0833333333333333,0.196110247587331,0.0519780807415061
0.148663537076068,0.0519006289622011,0.0519780807415061,0.0833333333333333,0.196110247587331,0.0459723284946656
0.157210867308587,0.0519780807415061,0.0459723284946656,0.0833333333333333,0.196110247587331,0.0412709588196957
0.167949314529119,0.0459723284946656,0.0412709588196957,0.0833333333333333,0.196110247587331,0.0390510580601522
0.178687761749651,0.0412709588196957,0.0390510580601522,0.138888888888889,0.196110247587331,0.041366253852676
0.179654221999499,0.0390510580601522,0.041366253852676,0.138888888888889,0.196110247587331,0.0439172465874515
0.162472706446648,0.041366253852676,0.0439172465874515,0.138888888888889,0.196110247587331,0.0489708475022997
0.145291190893797,0.0439172465874515,0.0489708475022997,0.0833333333333333,0.196110247587331,0.0551726064792834
0.131575299743572,0.0489708475022997,0.0551726064792834,0.0833333333333333,0.196110247587331,0.062620854025952
0.125337861251646,0.0551726064792834,0.062620854025952,0.0833333333333333,0.196110247587331,0.0719183790348632
0.11910042275972,0.062620854025952,0.0719183790348632,0.0555555555555555,0.196110247587331,0.0768432591539051
0.114843678650796,0.0719183790348632,0.0768432591539051,0.0555555555555555,0.196110247587331,0.0803526745612403
0.119410027702518,0.0768432591539051,0.0803526745612403,0.0555555555555555,0.196110247587331,0.0834202473527283
0.123976376754239,0.0803526745612403,0.0834202473527283,0,0.196110247587331,0.104076199806401
0.128542725805961,0.0834202473527283,0.104076199806401,0,0.196110247587331,0.116548589602381
0.136703860281378,0.104076199806401,0.116548589602381,0,0.196110247587331,0.118790667580917
0.147099591101254,0.116548589602381,0.118790667580917,0,0.196110247587331,0.112658538520854
0.157495321921131,0.118790667580917,0.112658538520854,0,0.196110247587331,0.104022122165545
0.166663938585435,0.112658538520854,0.104022122165545,0,0.196110247587331,0.0938923214013634
0.174520812531714,0.104022122165545,0.0938923214013634,0,0.196110247587331,0.0850202454389827
0.182377686477993,0.0938923214013634,0.0850202454389827,0,0.196110247587331,0.0817917853101738
0.18923383299628,0.0850202454389827,0.0817917853101738,0,0.196110247587331,0.0780987604222395
0.191086342374608,0.0817917853101738,0.0780987604222395,0,0.196110247587331,0.075324737614544
0.161237785016287,0.0547315499423003,0.0506100055514396,0.111111111111111,0.153219246353787,0.0736597345315979
0.143322475570033,0.0506100055514396,0.0736597345315979,0,0.153219246353787,0.115129916846663
0.125407166123779,0.0736597345315979,0.115129916846663,0,0.153219246353787,0.12515156501737
0.107491856677524,0.115129916846663,0.12515156501737,0,0.153219246353787,0.129683708726369
0.123778501628665,0.12515156501737,0.129683708726369,0,0.153219246353787,0.102076839228774
0.140065146579805,0.129683708726369,0.102076839228774,0,0.153219246353787,0.0704176611077112
0.166123778501629,0.102076839228774,0.0704176611077112,0.0555555555555555,0.153219246353787,0.025652571917005
0.166123778501629,0.0704176611077112,0.025652571917005,0.138888888888889,0.153219246353787,0.0346378305776508
0.201954397394137,0.025652571917005,0.0346378305776508,0.333333333333333,0.153219246353787,0.0230083399570227
0.143322475570033,0.0346378305776508,0.0230083399570227,0.166666666666667,0.153219246353787,0.0199830894237142
0.162866449511401,0.0230083399570227,0.0199830894237142,0.166666666666667,0.153219246353787,0.0235747681194596
0.182410423452769,0.0199830894237142,0.0235747681194596,0.333333333333333,0.131794521228045,0.030798966490702
0.162866449511401,0.0235747681194596,0.030798966490702,0,0.131794521228045,0.0444052339419549
0.143322475570033,0.030798966490702,0.0444052339419549,0,0.131794521228045,0.0689700572671212
0.123778501628664,0.0444052339419549,0.0689700572671212,0,0.131794521228045,0.0849674547726831
0.104234527687296,0.0689700572671212,0.0849674547726831,0,0.153219246353787,0.111023674238224
0.112377850162866,0.0849674547726831,0.111023674238224,0,0.153219246353787,0.132796334014367
0.120521172638436,0.111023674238224,0.132796334014367,0,0.153219246353787,0.141191250644632
0.128664495114007,0.132796334014367,0.141191250644632,0,0.153219246353787,0.154116198654818
0.136807817589577,0.141191250644632,0.154116198654818,0,0.153219246353787,0.160209678282785
0.135179153094463,0.154116198654818,0.160209678282785,0,0.153219246353787,0.156611747276555
0.133550488599349,0.160209678282785,0.156611747276555,0,0.153219246353787,0.151951538158006
0.136807817589577,0.156611747276555,0.151951538158006,0,0.153219246353787,0.166367732140555
0.140065146579805,0.151951538158006,0.166367732140555,0,0.153219246353787,0.183312670932758
0.131921824104235,0.166367732140555,0.183312670932758,0,0.153219246353787,0.193817748091652
0.153094462540717,0.0339394619207618,0.0232568081850775,0.111111111111111,0.020775491031022,0.0280911272631118
0.148970074754529,0.0232568081850775,0.0280911272631118,0.111111111111111,0.020775491031022,0.0330173008322074
0.133503620556324,0.0280911272631118,0.0330173008322074,0,0.020775491031022,0.0231924375459295
0.118037166358119,0.0330173008322074,0.0231924375459295,0.0555555555555555,0.020775491031022,0.0196211788172426
0.137518507551081,0.0231924375459295,0.0196211788172426,0.222222222222222,0.020775491031022,0.0266528915465127
0.153756521278568,0.0196211788172426,0.0266528915465127,0.166666666666667,0.020775491031022,0.0291535621958155
0.131511347686767,0.0266528915465127,0.0291535621958155,0.0555555555555555,0.020775491031022,0.0268856595637262
0.111176376354995,0.0291535621958155,0.0268856595637262,0.0833333333333333,0.020775491031022,0.0332705296386478
0.117006686096348,0.0268856595637262,0.0332705296386478,0.0833333333333333,0.020775491031022,0.0356703005048396
0.111863535059146,0.0332705296386478,0.0356703005048396,0,0.020775491031022,0.0363056779784759
0.109602605863192,0.0356703005048396,0.0363056779784759,0,0.020775491031022,0.0428207212911279
0.123674267100977,0.0363056779784759,0.0428207212911279,0.0555555555555555,0.020775491031022,0.0609856995307769
0.135304434978702,0.0428207212911279,0.0609856995307769,0.0555555555555555,0.020775491031022,0.0730750123038561
0.252747252747253,0.0023182555035118,0.00666398314246345,0.277777777777778,0.14190110509827,0.0101130750609258
0.259645313065509,0.00666398314246345,0.0101130750609258,0,0.117932074837596,0.0193288177921034
0.2509591024249,0.0101130750609258,0.0193288177921034,0.472222222222222,0.0792723486107027,0.0113230362009948
0.190757328990228,0.0193288177921034,0.0113230362009948,0.138888888888889,0.117932074837596,0.0112038777121511
0.202972312703583,0.0113230362009948,0.0112038777121511,0.138888888888889,0.117932074837596,0.0110476359385883
0.215187296416938,0.0112038777121511,0.0110476359385883,0.25,0.107880546018604,0.0107309060010224
0.224755700325733,0.0110476359385883,0.0107309060010224,0.340740740740741,0.0695722718483186,0.00796032122334945
0.227716908498667,0.0107309060010224,0.00796032122334945,0.388888888888889,0.0567794169877829,0.0114829845524479
0.229712505310863,0.00796032122334945,0.0114829845524479,0.25,0.0683773348558509,0.0113307819295004
0.205908709443409,0.0114829845524479,0.0113307819295004,0.25,0.103171088460055,0.013047388797588
0.195667325718675,0.0113307819295004,0.013047388797588,0.25,0.103171088460055,0.015087080891491
0.18542594199394,0.013047388797588,0.015087080891491,0.0555555555555555,0.103171088460055,0.0177136680787245
0.175184558269206,0.015087080891491,0.0177136680787245,0.277777777777778,0.12327414609804,0.0188182078576257
0.166435349100694,0.0177136680787245,0.0188182078576257,0.277777777777778,0.149562759932327,0.0204929951963094
0.159637445121088,0.0188182078576257,0.0204929951963094,0.25,0.157189269560723,0.0226114172826197
0.15366622773581,0.0204929951963094,0.0226114172826197,0.25,0.164323746309868,0.0247087073170342
0.148468362325872,0.0226114172826197,0.0247087073170342,0.25,0.164323746309868,0.0268727508673696
0.143270496915933,0.0247087073170342,0.0268727508673696,0.194444444444444,0.164323746309868,0.0280455079605605
0.140065146579805,0.0268727508673696,0.0280455079605605,0.194444444444444,0.164323746309868,0.0292545600919672
0.140065146579805,0.0280455079605605,0.0292545600919672,0.194444444444444,0.164323746309868,0.0290176705884099
0.140065146579805,0.0292545600919672,0.0290176705884099,0.166666666666666,0.164323746309868,0.0290473762199895
0.142944098970158,0.0290176705884099,0.0290473762199895,0.166666666666666,0.164323746309868,0.0289829139024552
0.147879445925049,0.0290473762199895,0.0289829139024552,0.166666666666666,0.164323746309868,0.0294116568377591
0.152814792879939,0.0289829139024552,0.0294116568377591,0.194444444444444,0.164323746309868,0.0270541369641679
0.158060883902361,0.0294116568377591,0.0270541369641679,0.194444444444444,0.164323746309868,0.0252730995107366
0.164092974625005,0.0270541369641679,0.0252730995107366,0.194444444444444,0.164323746309868,0.0217281692552027
0.17012506534765,0.0252730995107366,0.0217281692552027,0.25,0.164323746309868,0.0191542034912323
0.178455095393206,0.0217281692552027,0.0191542034912323,0.25,0.164323746309868,0.0173498953454388
0.188426510669414,0.0191542034912323,0.0173498953454388,0.25,0.164323746309868,0.0176507433605431
0.198397925945623,0.0173498953454388,0.0176507433605431,0.361111111111111,0.149633050343649,0.0195201821591929
0.199144152775117,0.0176507433605431,0.0195201821591929,0.277777777777778,0.139581521524656,0.0214652070331409
0.18120400530824,0.0195201821591929,0.0214652070331409,0.277777777777778,0.164323746309868,0.0244747733044777
0.164658842183272,0.0214652070331409,0.0244747733044777,0.277777777777778,0.164323746309868,0.0273607783578399
0.148113679058304,0.0244747733044777,0.0273607783578399,0.166666666666666,0.164323746309868,0.0263447197931514
0.138751982536624,0.0273607783578399,0.0263447197931514,0.166666666666666,0.164323746309868,0.0267819469058117
0.144891450790457,0.0263447197931514,0.0267819469058117,0.166666666666666,0.164323746309868,0.0279824603515039
0.151030919044289,0.0267819469058117,0.0279824603515039,0.194444444444444,0.164323746309868,0.0342121399797584
0.15405732079569,0.0279824603515039,0.0342121399797584,0.194444444444444,0.164323746309868,0.0390889597493253
0.136848790281278,0.0342121399797584,0.0390889597493253,0.194444444444444,0.164323746309868,0.0414861070852088
0.119640259766865,0.0390889597493253,0.0414861070852088,0.0555555555555555,0.160246902453214,0.0438352049012851
0.114402433098782,0.0414861070852088,0.0438352049012851,0.0555555555555555,0.155888896951273,0.0488554523070954
0.121960876059532,0.0438352049012851,0.0488554523070954,0.0555555555555555,0.155888896951273,0.0531422549293338
0.129519319020282,0.0488554523070954,0.0531422549293338,0.0555555555555555,0.142111976332235,0.0548144220436908
0.136385883782552,0.0531422549293338,0.0548144220436908,0.0555555555555555,0.126366924196191,0.053547892287751
0.142461730603703,0.0548144220436908,0.053547892287751,0.0555555555555555,0.126366924196191,0.0503241829124046
0.148537577424854,0.053547892287751,0.0503241829124046,0.0555555555555555,0.126366924196191,0.0435830129261578
0.156183308996967,0.0503241829124046,0.0435830129261578,0.0555555555555555,0.126366924196191,0.0382315340192364
0.16853869482197,0.0435830129261578,0.0382315340192364,0.0555555555555555,0.126366924196191,0.0333865340965704
0.180894080646973,0.0382315340192364,0.0333865340965704,0.111111111111111,0.118248381688543,0.0302006468349135
0.188080588732055,0.0333865340965704,0.0302006468349135,0.111111111111111,0.103171088460055,0.0275847270407197
0.185667752442997,0.0302006468349135,0.0275847270407197,0.111111111111111,0.103171088460055,0.0256561750415211
0.183254916153939,0.0275847270407197,0.0256561750415211,0.194444444444444,0.127843022833945,0.0271060126004623
0.173000361925443,0.0256561750415211,0.0271060126004623,0.194444444444444,0.141127910573732,0.0296713512888787
0.158523344191097,0.0271060126004623,0.0296713512888787,0.194444444444444,0.141127910573732,0.0327199025824042
0.14404632645675,0.0296713512888787,0.0327199025824042,0.138888888888889,0.1527258284418,0.0339998014086623
0.136807817589577,0.0327199025824042,0.0339998014086623,0.138888888888889,0.164323746309868,0.0363186210706565
0.136807817589577,0.0339998014086623,0.0363186210706565,0.138888888888889,0.164323746309868,0.0401748284981423
0.136807817589577,0.0363186210706565,0.0401748284981423,0.111111111111111,0.157575866822992,0.0463653598519599
0.130935449832546,0.0401748284981423,0.0463653598519599,0.111111111111111,0.155888896951273,0.0521173180080598
0.123594990136257,0.0463653598519599,0.0521173180080598,0.111111111111111,0.155888896951273,0.062251471624126
0.116254530439969,0.0521173180080598,0.062251471624126,0.0555555555555555,0.157997609290922,0.0680708426357813
0.111885463222483,0.062251471624126,0.0680708426357813,0.0555555555555555,0.164323746309868,0.0737073556332103
0.116430573441406,0.0680708426357813,0.0737073556332103,0.0555555555555555,0.164323746309868,0.0773869881285138
0.120975683660329,0.0737073556332103,0.0773869881285138,0.0555555555555555,0.164323746309868,0.0826025867977421
0.123778501628665,0.0773869881285138,0.0826025867977421,0.0555555555555555,0.164323746309868,0.0857473465207403
0.122310409689407,0.0826025867977421,0.0857473465207403,0.0361111111111111,0.164323746309868,0.0975934662264951
0.123152092207467,0.0857473465207403,0.0975934662264951,0,0.164323746309868,0.115795818195165
0.221813596721656,0.00338154864366992,0.00418161433094016,0.172222222222222,0,0.00898251179146628
0.228576326810512,0.00418161433094016,0.00898251179146628,0,0,0.0137493315158417
0.215351081286278,0.00898251179146628,0.0137493315158417,0.192592592592593,0,0.0195168341523534
0.194617181587866,0.0137493315158417,0.0195168341523534,0.277777777777777,0,0.0118988670648103
0.149211989602869,0.0195168341523534,0.0118988670648103,0.157407407407407,0,0.00366658269911563
0.150788712806061,0.0118988670648103,0.00366658269911563,0.111111111111111,0,0.0138012594584388
0.180710947457867,0.00366658269911563,0.0138012594584388,0.111111111111111,0,0.0160289888937547
0.163716187508851,0.0138012594584388,0.0160289888937547,0.111111111111111,0,0.0140012966092031
0.149837133550489,0.0160289888937547,0.0140012966092031,0.111111111111111,0,0.0127579871038665
0.149837133550489,0.0140012966092031,0.0127579871038665,0.138888888888889,0,0.0081699091896917
0.154144046326457,0.0127579871038665,0.0081699091896917,0.138888888888889,0,0.00623037557508177
0.169344914947521,0.0081699091896917,0.00623037557508177,0.138888888888889,0,0.00559755109260111
0.184545783568585,0.00623037557508177,0.00559755109260111,0.166666666666667,0,0.00724267157674595
0.195044206607725,0.00559755109260111,0.00724267157674595,0.166666666666667,0,0.00744027870077551
0.193648208469055,0.00724267157674595,0.00744027870077551,0,0,0.0098991723213837
0.192252210330386,0.00744027870077551,0.0098991723213837,0.194444444444444,0,0.00709571043875736
0.179440505844031,0.0098991723213837,0.00709571043875736,0.305555555555555,0,0
0.185086086551885,0.00709571043875736,0,0.111111111111111,0,0
0.247906002791996,0,0,0,0,0.00492651442923753
0.310725919032108,0,0.00492651442923753,0.555555555555555,0,0.0027893554515744
0.2714031098273,0.00492651442923753,0.0027893554515744,0.333333333333333,0,0
0.259439372390696,0.0027893554515744,0,0.333333333333333,0,0
0.284544430576273,0,0,0,0,0
0.319248683369357,0,0,0.333333333333333,0,0.000553156116741898
0.34071661237785,0,0.000553156116741898,0,0,0
0.322475570032573,0.000553156116741898,0,0.666666666666666,0,0.0158027220664874
0.338887496867953,0,0.0158027220664874,0,0,0
0.205033242604078,0.0158027220664874,0,0,0,0
0.360314131453304,0,0,0.111111111111111,0,0
0.371548601175074,0,0,0.555555555555555,0,0.00509165869070815
0.350628199162401,0,0.00509165869070815,0,0,0.0048094266952181
0.284816858339427,0.00509165869070815,0.0048094266952181,0.333333333333333,0,0.00388986963246445
0.253963083604777,0.0048094266952181,0.00388986963246445,0.333333333333333,0,0
0.234657980456026,0.00388986963246445,0,0.333333333333333,0,0
0.258442254566445,0,0,0.333333333333333,0,0.00301267575539282
0.278430817164708,0,0.00301267575539282,0.333333333333333,0,0.000813539498622565
0.261531995376694,0.00301267575539282,0.000813539498622565,0.333333333333333,0,0.00196368451577672
0.264485938431894,0.000813539498622565,0.00196368451577672,0.333333333333333,0,0.00246488678016962
0.258550488599349,0.00196368451577672,0.00246488678016962,0.333333333333333,0,0.000926614662005817
0.375466751410185,0.0110282686447105,0.00796464352265304,0.333333333333333,0.259693637887774,0.00624404084800602
0.391402260023324,0.00796464352265304,0.00624404084800602,0.333333333333333,0.259693637887774,0.00786833335399932
